id;is_closed;sex;country_id;country_title;bdate;city_id;city_title;universities_chair;universities_chair_name;universities_city;universities_country;universities_education_form;universities_education_status;universities_faculty;universities_faculty_name;universities_id;universities_name;schools_city;schools_country;schools_id;schools_name
3039152;False;2;1;Россия;26.5;627;Симферополь;1884338; Кафедра общественных связей и медиаполитики (Факультет журналистики);627, 1;1, 1;Заочное отделение, Заочное отделение;Выпускник (специалист), Выпускник (магистр);296318, 898923;Факультет журналистики, Институт государственной службы и управления;26469, 92;ТГЭИ, РАНХиГС при Президенте РФ (бывш. АНХ при Правительстве РФ);478;2;165772;Гимназия №1
3073200;True;2;1;Россия;17.9.1984;144;Томск;;;;;;;;;;;;;;
3099111;False;1;1;Россия;;49;Екатеринбург;;;;;;;;;;;;;;
3131745;False;1;1;Россия;2.1;185;Севастополь;121123;Геоэкологии и природопользования;185;1;Очное отделение;;95185;Факультет естественных наук;39581;ЧФ МГУ им. Ломоносова;185;2;19346;Школа № 38
3135174;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3137050;True;1;1;Россия;;2;Санкт-Петербург;;;;;;;;;;;;;;
3145396;False;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3162292;True;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3178769;True;2;1;Россия;16.1.1988;185;Севастополь;;;;;;;;;;;;;;
3180284;True;1;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
3202102;False;2;2;Украина;30.1.1989;185;Севастополь;97839;Судовых и промышленных электромеханических систем (СПЭМС) ;185;2;Очное отделение;;2231794;Факультет морских технологий и судоходства;1032;СевНТУ (бывш. СГТУ, СПИ);627;2;216211;Школа № 30
3207220;False;1;1;Россия;8.3.1988;2;Санкт-Петербург;;;;;;;;;;;;;;
3226191;False;2;1;Россия;21.5.1979;185;Севастополь;;;;;;;;;;;;;;
3228614;False;1;1;Россия;4.2.2001;627;Симферополь;;;;;;;;;;;;;;
3228750;False;2;;;;;;;;;;;;;;;;;;;
3235101;False;1;1;Россия;7.4.1983;1;Москва;1997148;Медицинской кибернетики и информатики;1;1;Очное отделение;Аспирантка;1465;Медико-биологический факультет;330;РГМУ им. Н.И. Пирогова;;;;
3252443;True;1;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3279781;False;1;2;Украина;3.12;185;Севастополь;;;;;;;;;;;;;;
3282140;False;1;1;Россия;30.12.1984;185;Севастополь;;;;;;;;;;;;;;
3297381;False;1;1;Россия;11.2.1988;158;Челябинск;;;;;;;;;;;;;;
3299701;True;2;1;Россия;5.2.1984;185;Севастополь;;;;;;;;;;;;;;
3303031;True;2;1;Россия;1.9.1988;185;Севастополь;;;;;;;;;;;;;;
3308264;True;2;1;Россия;23.7;1;Москва;;;;;;;;;;;;;;
3310233;False;1;1;Россия;14.8.1985;185;Севастополь;105791;Менеджмента и экономико-математических методов (МЭМ);185;1;Очное отделение;Выпускница (магистр);54359;Институт финансов, экономики и управления;1032;СевНТУ (бывш. СГТУ, СПИ);185;1;27420;Школа № 22
3323644;False;1;1;Россия;25.5;185;Севастополь;105914; Романо-германских языков (РГЯ);185;1;Очное отделение;;106939;Гуманитарно-педагогический институт;1032;СевНТУ (бывш. СГТУ, СПИ);185;2;369224;Школа № 58
3350764;False;1;2;Украина;;185;Севастополь;;;;;;;;;;;;;;
3354981;False;2;1;Россия;15.6.1984;185;Севастополь;;;;;;;;;;;;;;
3358777;False;2;2;Украина;8.12;;;;;;;;;;;;;;;;
3366341;False;2;1;Россия;10.11;1;Москва;;;;;;;;;;;;;;
3370134;False;1;2;Украина;11.3.1992;185;Севастополь;;;;;;;;;;;;;;
3405724;False;2;1;Россия;25.9.1990;;;;;;;;;;;;;;;;
3416843;False;1;1;Россия;26.8;185;Севастополь;;;;;;;;;;;;;;
3442406;True;1;1;Россия;12.11;185;Севастополь;;;;;;;;;;;;;;
3449452;False;1;1;Россия;18.7.1989;185;Севастополь;;;;;;;;;;;;;;
3459136;False;2;1;Россия;;23;Астрахань;;;;;;;;;;;;;;
3462351;False;1;1;Россия;21.2.1994;185;Севастополь;;;;;;;;;;;;;;
3471237;False;1;1;Россия;2.4;185;Севастополь;;;;;;;;;;;;;;
3490012;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3490470;True;2;2;Украина;;;;;;;;;;;;;;;;;
3497155;False;1;1;Россия;;185;Севастополь;78347; Кафедра теории и практики перевода;185;1;Очное отделение;Кандидат наук;106939;Гуманитарно-педагогический институт;1032;СевГУ;;;;
3518842;True;2;1;Россия;15.6.1975;185;Севастополь;;;;;;;;;;;;;;
3524420;False;2;1;Россия;12.2;627;Симферополь;;;;;;;;;;;;;;
3543384;False;1;1;Россия;4.3;2;Санкт-Петербург;134196;Менеджмента (87, бывш. 61);2;1;Очное отделение;Студентка (магистр);263;Институт технологий предпринимательства (Институт №8, бывш. Экономический);60;СПбГУАП;185;2;45724;Школа № 42
3548795;False;2;;;;;;;;;;;;;;;;;;;
3549369;False;2;1;Россия;;;;;;;;;;;;;;;;;
3554361;False;2;1;Россия;29.10.1986;185;Севастополь;74169;Автомобильного транспорта (АТ);185;1;Очное отделение;Выпускник (магистр);88114;Политехнический институт;1032;СевНТУ (бывш. СГТУ, СПИ);185, 185, 185;2, 2, 2;144650, 145348, 186890;Школа № 52, Индустриально-педагогический колледж (СИПК), Музыкальная школа № 6
3554887;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3555288;False;2;1;Россия;2.3.1987;185;Севастополь;;;;;;;;;;;;;;
3561957;False;2;1;Россия;23.11.1988;185;Севастополь;95607;Русского языка и литературы;185;1;Очное отделение;Выпускник (специалист);13661;Историко-филологический факультет;39581;ЧФ МГУ им. Ломоносова;185;1;84932;Лицей № 1
3567899;False;1;2;Украина;6.10.1978;185;Севастополь;;;;;;;;;;;;;;
3569849;False;1;;;28.8;;;;;;;;;;;;;;;;
3592275;True;1;1;Россия;2.2.1989;;;;;;;;;;;;;;;;
3593320;False;1;2;Украина;;185;Севастополь;5292;Финансов и кредита (ФК);185;2;Очное отделение;Студентка (специалист);54359;Институт финансов, экономики и управления;1032;СевНТУ (бывш. СГТУ, СПИ);8354;2;338563;Симеизская школа
3617513;False;1;2;Украина;13.7.1983;185;Севастополь;;;;;;;;;;;;;;
3619754;False;1;1;Россия;2.4;1;Москва;;;;;;;;;;;;;;
3624761;False;2;1;Россия;11.2;185;Севастополь;;;;;;;;;;;;;;
3628410;False;1;1;Россия;29.3.1989;;;106888, 106887, 106888, 1913660;Русской литературы ХХ вв. и истории зарубежной литературы., Кафедра истории русской литературы ХI-ХIХ вв., Кафедра русской литературы ХХ-XXI вв. и истории зарубежной литературы, Српска књижевност и језик;0, 105, 105, 1950030;1, 1, 1, 181;Очное отделение, Очное отделение, Очное отделение, Очное отделение;Выпускница (бакалавр), Выпускница (магистр), Аспирантка, Выпускница (магистр);23520, 23520, 23520, 251143;Филологический факультет, Филологический факультет, Филологический факультет, Филолошки факултет;709, 709, 709, 137989;ОГУ имени И. С. Тургенева, ОГУ имени И. С. Тургенева (ранее ОГПУ) (до 2016), ОГУ имени И. С. Тургенева (ранее ОГПУ) (до 2016), Универзитет у Београду;;;;
3643632;False;1;1;Россия;9.2;185;Севастополь;;;185;1;;;19080;Факультет культуры;10090;СФ СПбГУП;;;;
3643709;False;2;1;Россия;21.1.1986;;;;;;;;;;;;;;;;
3643891;True;1;1;Россия;6.4;185;Севастополь;;;;;;;;;;;;;;
3657076;False;2;1;Россия;25.11;185;Севастополь;;;;;;;;;;;;;;
3666382;False;2;1;Россия;18.3.1981;818;Ялта;;;;;;;;;;;;;;
3666844;True;1;1;Россия;22.2;2;Санкт-Петербург;;;;;;;;;;;;;;
3683363;False;2;1;Россия;1.10.1989;185;Севастополь;;;;;;;;;;;;;;
3698122;False;2;1;Россия;;11;Северодвинск;;;;;;;;;;;;;;
3698980;True;2;2;Украина;;818;Ялта;;;;;;;;;;;;;;
3701628;False;2;1;Россия;;185;Севастополь;;;;;;;;;;;;;;
3715431;False;2;1;Россия;20.3;2;Санкт-Петербург;;;;;;;;;;;;;;
3734153;True;1;1;Россия;23.1;185;Севастополь;;;;;;;;;;;;;;
3741867;False;2;2;Украина;28.8.1988;185;Севастополь;105791, 105791, 2170520;Кафедра менеджмента и бизнес-аналитики (бывш. Менеджмента и экономико-математических методов),  Кафедра менеджмента и бизнес-аналитики,  Кафедра «Политология и международные отношения»;185, 185, 185;2, 2, 1;Очное отделение, Очное отделение, Очное отделение;Выпускник (бакалавр), Студент (специалист), Студент (магистр);54359, 54359, 2257624;Институт финансов, экономики и управления, Институт финансов, экономики и управления, Институт общественных наук и международных отношений;1032, 1032, 1032;СевГУ, СевГУ, СевГУ;185, 185, 185;2, 2, 2;7730, 21651, 76415;Школа № 49, Школа № 54, Лицей при СевНТУ
3742251;False;1;1;Россия;19.7.1980;185;Севастополь;79895;Электронной техники (ЭЛТ);185;1;;Выпускница (магистр);53239;Институт радиоэлектроники и информационной безопасности;1032;СевНТУ (бывш. СГТУ, СПИ);;;;
3745798;True;2;1;Россия;17.4.1985;185;Севастополь;;;;;;;;;;;;;;
3757112;False;1;2;Украина;2.3;185;Севастополь;;;;;;;;;;;;;;
3759091;False;2;1;Россия;;72;Краснодар;;;;;;;;;;;;;;
3766134;False;1;2;Украина;3.3.1988;185;Севастополь;;;185;2;Очное отделение;;54359;Институт финансов, экономики и управления;1032;СевНТУ (бывш. СГТУ, СПИ);185, 185;2, 2;1956, 76360;Школа № 3, Гимназия № 2
3772563;True;1;1;Россия;17.4;;;;;;;;;;;;;;;;
3775318;True;2;1;Россия;1.12.1979;185;Севастополь;;;;;;;;;;;;;;
3778015;False;1;1;Россия;4.5.1978;185;Севастополь;90506;Автоматизированных приборных систем (АПС);185;1;Очное отделение;Выпускница (магистр);2231798;Факультет технологии и автоматизации машиноприборостоения и транспорта;1032;СевНТУ (бывш. СГТУ, СПИ);185;2;72138;Школа № 4
